MUN,ZONA,SECAO,ESTADO,MUNICIPIO,LOCAL,URNA,SERIEFC,DHCARGA,CODCARGA,DHABERTURA,DHENCERRAMENTO,ELAPTOS,ELCOMPARECIMENTO,LULA,BOLSONARO
82937,44,54,SC,RIO FORTUNA,1015,1306574,557FD954,20220917T172100,309502096215708178905264,20221002T080037,20221002T175310,370,346,56,260
82970,15,117,SC,RODEIO,1031,1824016,4BD3C126,20220920T133000,307692231888761932758944,20221002T080001,20221002T173923,450,388,81,273
82970,15,168,SC,RODEIO,1031,1843571,4BD3C126,20220920T142800,287490678586328231326383,20221002T080001,20221002T175029,448,356,75,255
83135,67,82,SC,SÃO BONIFÁCIO,1015,2000041,C60E61A4,20220920T173000,515170292298417255338973,20221002T080001,20221002T172258,422,374,52,281
83216,53,81,SC,SÃO JOÃO BATISTA,1139,1289379,D4E3A2ED,20220924T150500,039771707488154265988789,20221002T080001,20221002T170519,391,331,49,251
83216,53,89,SC,SÃO JOÃO BATISTA,1139,1241336,D4E3A2ED,20220924T155500,120680679697695831533608,20221002T080001,20221002T170433,394,341,64,251
83216,53,90,SC,SÃO JOÃO BATISTA,1139,1289509,D4E3A2ED,20220924T160400,262094893411429431560197,20221002T080001,20221002T171900,394,331,52,251
83437,17,324,SC,SCHROEDER,1058,2000484,A4FAB3A1,20220917T093900,670651523767876183105238,20221002T080001,20221002T170038,415,364,72,263
83518,46,61,SC,TAIÓ,1139,1228156,EEE8CFBF,20220918T185500,094203624244243836978497,20221002T080826,20221002T175409,393,322,46,250
83518,46,90,SC,TAIÓ,1287,1845908,A552E512,20220918T201400,427536053144331325283047,20221002T080001,20221002T182809,430,356,73,262
83550,31,70,SC,TIJUCAS,1198,1310570,F09EADA0,20220922T150600,960128454969979655184156,20221002T080001,20221002T194642,421,325,57,250
83577,32,103,SC,TIMBÓ,1171,1844697,F1D6D553,20220920T182500,160659586581431501042499,20221002T080001,20221002T170201,395,354,45,263
83577,32,104,SC,TIMBÓ,1082,1306202,DBE36B15,20220921T091000,877730400347833822821078,20221002T080001,20221002T171528,383,345,41,260
83577,32,106,SC,TIMBÓ,1031,1320647,DBE36B15,20220921T092400,928235679352250171882547,20221002T080418,20221002T170832,377,337,45,254
83577,32,112,SC,TIMBÓ,1090,1270971,DBE36B15,20220921T095100,554598930415942892129605,20221002T080001,20221002T182502,395,335,46,258
83577,32,120,SC,TIMBÓ,1090,1285652,DBE36B15,20220921T102900,897932126049653153672607,20221002T080001,20221002T173904,393,339,46,250
83577,32,129,SC,TIMBÓ,1120,1303194,DBE36B15,20220921T111400,413184634001847234140995,20221002T080001,20221002T170218,386,330,36,251
83577,32,132,SC,TIMBÓ,1171,1233065,DBE36B15,20220921T114800,211164731581194369440505,20221002T080001,20221002T170111,394,335,51,252
83577,32,146,SC,TIMBÓ,1090,1321692,26CE8B28,20220921T095300,625205658219151632090741,20221002T080001,20221002T173008,432,364,54,271
83577,32,84,SC,TIMBÓ,1120,1846806,F1D6D553,20220920T160200,625205623527289965634532,20221002T080001,20221002T170138,390,350,42,277
83615,33,313,SC,TREZE DE MAIO,1015,1770684,5C56DE06,20220920T155000,162970831749020169092907,20221002T080001,20221002T173003,379,345,41,281
83615,33,90,SC,TREZE DE MAIO,1015,1754832,5C56DE06,20220920T140700,758829383108547255397124,20221002T080001,20221002T170026,380,340,48,265
83615,33,91,SC,TREZE DE MAIO,1015,1770826,5C56DE06,20220920T141400,041758787137712499110627,20221002T080001,20221002T172438,385,330,39,267
83690,42,135,SC,TURVO,1252,1288059,DD2D7981,20220918T122500,106660952950320084323403,20221002T080001,20221002T170604,334,305,32,253
83690,42,137,SC,TURVO,1252,1290031,DD2D7981,20220918T123900,682418753208276181907623,20221002T080001,20221002T174110,333,296,28,253
83690,42,75,SC,TURVO,1180,1288913,253DEE4E,20220918T113300,106660149435165845343776,20221002T080001,20221002T170705,349,323,42,250
83690,42,85,SC,TURVO,1260,1334537,DD2D7981,20220918T112400,288478395868328052682168,20221002T080001,20221002T182500,362,318,40,261
83798,36,83,SC,VIDEIRA,1317,1828924,1C03074C,20220921T143000,155002049568816873570586,20221002T080011,20221002T173936,443,354,49,265
85138,145,82,RS,ANTA GORDA,1058,1329760,8CA8F33D,20220923T145100,075299855567167231677842,20221002T080001,20221002T174930,387,329,45,257
85138,145,87,RS,ANTA GORDA,1082,1281953,8CA8F33D,20220923T151100,226714558782064014789104,20221002T080001,20221002T191417,430,369,64,261
85286,70,33,RS,ESTAÇÃO,1392,1789856,DFF12154,20220922T131600,796828337189675311774126,20221002T080001,20221002T170029,349,300,24,255
85324,11,40,RS,SÃO JOSÉ DO HORTÊNCIO,1210,1762603,8415E8B4,20220919T152000,465864745771753474372826,20221002T080001,20221002T170027,361,325,46,250
85413,8,102,RS,BENTO GONÇALVES,1210,2176857,19DFCD0B,20220919T141600,353423666581862931680391,20221002T080001,20221002T170345,394,335,53,259
85413,8,116,RS,BENTO GONÇALVES,1708,2174232,19DFCD0B,20220919T150500,373625194083837581739184,20221002T080001,20221002T170708,369,318,33,258
85413,8,155,RS,BENTO GONÇALVES,1210,2001297,864AABCA,20220919T165200,848372838753651471983858,20221002T080001,20221002T170055,395,333,46,253
85413,8,203,RS,BENTO GONÇALVES,1082,2162874,83ED4AAA,20220921T083300,969584477458204844279065,20221002T080001,20221002T170305,398,350,63,256
85413,8,88,RS,BENTO GONÇALVES,1082,2018921,723B0D94,20220919T132600,111099550674608029152996,20221002T080001,20221002T170349,393,319,43,250
85723,11,80,RS,TUPANDI,1147,1843210,D41325FA,20220919T161900,851603414612793991174923,20221002T080001,20221002T170137,394,345,63,256
85839,166,64,RS,CÂNDIDO GODÓI,1066,1293740,BEE61279,20220919T134700,757892611767490041428750,20221002T080002,20221002T184720,340,304,24,258
86223,152,99,RS,BARÃO,1236,1790214,7BBAEBD5,20220923T135000,707536328824616279507117,20221002T080001,20221002T174051,369,349,59,250
86533,21,87,RS,ESTRELA,1562,1680567,25631CE3,20220922T111200,579482906073952192579332,20221002T080001,20221002T170237,395,323,37,253
86550,61,29,RS,FARROUPILHA,1279,1699558,63F0E970,20220921T130600,003253139364704040341356,20221002T080001,20221002T170053,340,303,22,250
86614,68,17,RS,FLORES DA CUNHA,1236,1287955,9CEED015,20220916T152100,740504581106839552912702,20221002T080001,20221002T171348,391,342,42,271
86690,98,27,RS,GARIBALDI,1112,1844905,43C8A66F,20220919T115500,917442824467380739266649,20221002T080001,20221002T171500,417,389,63,295
87025,128,331,RS,MATO CASTELHANO,1031,2174653,7ADE27AA,20220922T153700,537164121532882096511236,20221002T080001,20221002T175051,384,328,46,257
87220,68,36,RS,NOVA PÁDUA,1040,1299888,9E4693DF,20220917T171900,513881387050388829978267,20221002T080001,20221002T174755,354,307,22,265
87505,118,173,RS,PRESIDENTE LUCENA,1023,1651725,3CF9D778,20220916T124600,588962498918876085549103,20221002T080001,20221002T174541,425,386,73,255
87610,75,102,RS,NOVA BASSANO,1082,1245887,7AD2693B,20220922T155600,010505322030471763717761,20221002T080001,20221002T171237,386,336,50,257
87610,75,103,RS,NOVA BASSANO,1082,1234873,7AD2693B,20220922T170000,808484223209618587328473,20221002T080001,20221002T180007,392,344,43,269
87610,75,16,RS,NOVA BASSANO,1082,1631245,3F7F6DFB,20220921T133300,091313820500859723974798,20221002T080001,20221002T170156,387,349,53,273
87610,75,65,RS,NOVA BASSANO,1082,1627284,3F7F6DFB,20220921T142500,656969623956571958698508,20221002T080001,20221002T170242,385,352,61,273
87610,75,69,RS,NOVA BASSANO,1082,1271288,3F7F6DFB,20220921T151400,222626630513090445472665,20221002T080044,20221002T170932,388,354,57,268
87610,75,77,RS,NOVA BASSANO,1082,1337797,7AD2693B,20220919T162400,970101233426652881962748,20221002T080001,20221002T170018,383,339,50,263
87610,75,95,RS,NOVA BASSANO,1082,1338219,7AD2693B,20220921T135100,616565790290417593039124,20221002T080001,20221002T173050,386,337,46,262
87696,75,82,RS,NOVA PRATA,1317,1334215,D14009AD,20220919T172000,913795696061425290656846,20221002T080001,20221002T172705,391,332,54,252
87912,60,100,RS,PELOTAS,2135,2160529,8A77CE08,20220915T141400,317473406013329952215864,20221002T080001,20221002T170515,418,347,65,252
88072,145,111,RS,PUTINGA,1104,1329434,2FFBA6C5,20220922T113000,288320555820704341773545,20221002T080001,20221002T194231,428,343,58,259
88471,42,45,RS,SANTA ROSA,1619,1308056,C6A38473,20220921T091800,239773063416755351343855,20221002T080001,20221002T170016,343,304,20,268
88781,67,108,RS,VESPASIANO CORRÊA,1058,1844601,1C20E015,20220921T123900,445063414059518745730799,20221002T080001,20221002T170018,393,334,46,251
88781,67,128,RS,VESPASIANO CORRÊA,1058,1760293,1C20E015,20220921T130200,394558500354810560449651,20221002T080001,20221002T174326,397,333,48,251
89028,34,336,RS,ARROIO DO PADRE,1040,2149091,559EFAF1,20220919T103300,450810590341490475913736,20221002T080001,20221002T170028,365,317,15,289
89028,34,64,RS,ARROIO DO PADRE,1058,2160491,559EFAF1,20220919T101500,662931529362667888643170,20221002T080001,20221002T170057,367,339,48,270
89095,22,117,RS,SERAFINA CORRÊA,1066,1791344,149216A1,20220919T103900,072043007409530279148957,20221002T080001,20221002T170018,385,344,62,257
89770,88,72,RS,COTIPORÃ,1058,1651062,17235BAF,20220919T132000,342978053322413491705543,20221002T080001,20221002T171047,374,326,38,252
89850,22,113,MT,SINOP,1031,1252427,F65278E1,20220920T102000,351571844493399029687402,20221002T070415,20221002T174508,391,312,36,257
89850,22,16,MT,SINOP,1031,1300555,F65278E1,20220920T095900,422278150700283208209823,20221002T070508,20221002T164358,388,310,35,256
89850,22,17,MT,SINOP,1031,1254942,F65278E1,20220920T100700,341470187392697811856571,20221002T070001,20221002T171100,393,308,36,258
89850,22,187,MT,SINOP,1031,1259227,F65278E1,20220920T102700,179753597575703234764517,20221002T070958,20221002T163334,393,319,44,256
89850,22,2,MT,SINOP,1015,1259280,F65278E1,20220920T081200,068642286764966169154930,20221002T070001,20221002T162510,268,221,61,258
89850,22,24,MT,SINOP,1058,1254979,F65278E1,20220920T110800,422278007700956521366455,20221002T070001,20221002T161750,388,322,47,256
89850,22,264,MT,SINOP,1295,1255049,2234C802,20220920T131600,836319873170531410459527,20221002T070001,20221002T163337,399,329,55,252
89850,22,266,MT,SINOP,1236,1223870,13C33CEA,20220920T154300,563692826166547738493638,20221002T070244,20221002T161913,394,325,53,253
89850,22,31,MT,SINOP,1015,1253862,2BE6052F,20220922T104600,775713772254596824402120,20221002T070001,20221002T162150,278,228,53,260
89850,22,32,MT,SINOP,1015,1236923,F65278E1,20220920T091900,846420270642347861110538,20221002T070001,20221002T161414,279,239,61,257
89850,22,330,MT,SINOP,1236,1233540,2BE6052F,20220922T110000,432379430520586275192612,20221002T070001,20221002T165408,394,315,46,250
89850,22,332,MT,SINOP,1031,1322447,F65278E1,20220920T104100,634399336821923366363830,20221002T070001,20221002T161945,393,312,44,251
89850,22,364,MT,SINOP,1295,1255715,2234C802,20220920T133600,028238153089902685003647,20221002T070001,20221002T161554,396,330,53,257
89850,22,365,MT,SINOP,1031,1226555,F65278E1,20220920T104800,947430182852726815063789,20221002T070001,20221002T164221,390,321,40,257
89850,22,376,MT,SINOP,1031,1280970,F65278E1,20220920T105400,098945516067684880760220,20221002T070019,20221002T161240,385,321,43,265
89850,22,384,MT,SINOP,1295,1299087,2234C802,20220920T135600,967632235083029929087713,20221002T070001,20221002T160915,388,334,48,255
89850,22,556,MT,SINOP,1678,1255976,2BE6052F,20220921T183300,604096067737916138177328,20221002T070001,20221002T165029,423,337,41,268
89850,22,564,MT,SINOP,1678,1260140,2BE6052F,20220921T183900,371773687714106805355307,20221002T070001,20221002T164620,393,362,45,301
89850,22,567,MT,SINOP,1686,1255866,2BE6052F,20220922T074800,230359872200897188395334,20221002T070001,20221002T161626,397,353,77,253
89850,22,74,MT,SINOP,1031,1293190,F65278E1,20220920T101400,684804612326912831225342,20221002T070001,20221002T164428,397,317,39,256
89850,22,77,MT,SINOP,1058,1254179,F65278E1,20220920T114700,098945358867919101741915,20221002T070129,20221002T160858,385,306,38,252
89850,22,83,MT,SINOP,1058,1168292,F65278E1,20220920T115400,866622757144560126394091,20221002T070001,20221002T165530,387,305,34,254
89877,24,103,MT,ALTA FLORESTA,1023,1055922,1A713D7B,20220922T165000,057063471760201572279773,20221002T070001,20221002T172332,395,303,38,252
90387,50,151,MT,NOVA BANDEIRANTES,1023,1763558,F0CA90B4,20220921T104300,764711318973283650360476,20221002T070001,20221002T160359,396,299,36,253
90387,50,152,MT,NOVA BANDEIRANTES,1023,1755556,F0CA90B4,20220921T104900,370872033934315274506265,20221002T070001,20221002T160036,393,308,25,268
90506,12,58,MT,CAMPO VERDE,1066,2010603,3B221CAA,20220922T101700,251354482386877450837857,20221002T070001,20221002T160713,377,324,52,251
90506,12,63,MT,CAMPO VERDE,1066,2023664,3B221CAA,20220922T102000,544283296515761613509765,20221002T070001,20221002T161544,374,321,48,253
90603,21,130,MT,LUCAS DO RIO VERDE,1147,1605998,5F2C1DE1,20220922T164100,633188639362767081042367,20221002T070001,20221002T161856,381,307,32,263
90603,21,132,MT,LUCAS DO RIO VERDE,1147,1617566,5F2C1DE1,20220921T180200,047229568403016857111300,20221002T070001,20221002T161041,382,312,32,270
90603,21,145,MT,LUCAS DO RIO VERDE,1147,1618847,5F2C1DE1,20220921T180900,057330970204516902573103,20221002T070001,20221002T160951,383,306,36,255
90603,21,146,MT,LUCAS DO RIO VERDE,1147,1619667,5F2C1DE1,20220921T181900,764401799075313679373227,20221002T070001,20221002T160117,383,311,38,256
90603,21,158,MT,LUCAS DO RIO VERDE,1074,1622603,A6463DF1,20220922T090600,279552598777652603097463,20221002T070721,20221002T161600,389,288,30,251
90603,21,199,MT,LUCAS DO RIO VERDE,1147,1612200,5F2C1DE1,20220921T185100,744299456873098751780171,20221002T070001,20221002T160211,380,307,27,263
90603,21,240,MT,LUCAS DO RIO VERDE,1147,1623332,5F2C1DE1,20220921T185700,299754750128060603042481,20221002T070636,20221002T160021,385,324,23,289
90603,21,245,MT,LUCAS DO RIO VERDE,1147,1620958,5F2C1DE1,20220922T075700,016926026400697621216602,20221002T070934,20221002T161935,387,319,51,250
90603,21,254,MT,LUCAS DO RIO VERDE,1201,1607954,5F2C1DE1,20220922T135100,835108805182727387965628,20221002T070001,20221002T160440,371,294,36,250
90603,21,265,MT,LUCAS DO RIO VERDE,1201,1630682,5F2C1DE1,20220922T141800,319956466330449321909000,20221002T070001,20221002T160040,389,308,33,253
90646,5,118,MT,NOVA MUTUM,1139,1315677,67BD6D25,20220921T095000,094864137770414656412503,20221002T070001,20221002T161250,389,307,42,252
90646,5,129,MT,NOVA MUTUM,1155,1264777,67BD6D25,20220921T135300,751430978936695713372781,20221002T070001,20221002T162211,394,321,52,255
90646,5,130,MT,NOVA MUTUM,1155,1252562,67BD6D25,20220921T135900,014056311662379584179004,20221002T070001,20221002T171701,399,328,44,270
90646,5,131,MT,NOVA MUTUM,1155,1232284,67BD6D25,20220921T140600,256480663786066992921565,20221002T070001,20221002T162114,398,324,54,251
90646,5,132,MT,NOVA MUTUM,1155,1235308,67BD6D25,20220921T141300,296884812390980440582064,20221002T070001,20221002T170014,394,313,44,257
90646,5,133,MT,NOVA MUTUM,1155,1274557,67BD6D25,20220921T142000,923147558153491380756319,20221002T070001,20221002T162642,395,325,59,253
90646,5,144,MT,NOVA MUTUM,1171,1053822,6B2C1EE8,20220921T151100,569511564300225809047214,20221002T070001,20221002T164257,385,318,45,252
90646,5,153,MT,NOVA MUTUM,1171,1341077,6B2C1EE8,20220921T091600,024157792546400923643521,20221002T070001,20221002T160142,388,309,46,251
91510,10,272,MT,RONDONÓPOLIS,1333,2134695,7D06B9E0,20220921T082400,106417999086328959112369,20221002T070001,20221002T160046,379,317,44,254
91936,31,19,MT,CANARANA,1015,1064743,17BD293B,20220927T075600,561488628763623730605973,20221002T070001,20221002T164257,379,296,33,253
91936,31,25,MT,CANARANA,1015,1054422,17BD293B,20220927T093500,652397343372688872411553,20221002T070002,20221002T160330,386,299,36,252
91936,31,90,MT,CANARANA,1112,1073532,17BD293B,20220927T163400,763408397583467759337722,20221002T070001,20221002T160558,428,329,54,262
93734,127,15,GO,GOIÂNIA,1546,2029545,ED5B1C35,20220922T132700,267026887124304926513406,20221002T080754,20221002T175431,494,412,101,257
93734,133,291,GO,GOIÂNIA,1503,2084150,65B0DB8E,20220926T082200,297392213325820395914516,20221002T080001,20221002T170127,465,363,82,250
94455,19,28,GO,LUZIÂNIA,1090,1271004,2610EDA5,20220924T143500,258831277080535213232165,20221002T080001,20221002T192741,469,406,104,253
95990,80,20,GO,SÃO LUÍS DE MONTES BELOS,1309,1607603,874368AE,20220921T163500,505606643308730843224321,20221002T080001,20221002T173721,455,368,66,278
95990,80,4,GO,SÃO LUÍS DE MONTES BELOS,1341,1608163,95C75941,20220921T161500,818737250447867094403888,20221002T080001,20221002T181925,453,351,61,264
98230,11,87,RS,BOM PRINCÍPIO,1031,1843654,BD8E21C8,20220919T175800,153333488492492478527735,20221002T080001,20221002T173531,426,373,78,257
98892,40,10,MT,PRIMAVERA DO LESTE,1023,2025471,8901E930,20220921T095100,590387665861982949492593,20221002T070001,20221002T163455,391,327,57,251
98892,40,11,MT,PRIMAVERA DO LESTE,1023,2001271,8901E930,20220921T095000,186246364520502047673348,20221002T070330,20221002T162905,391,318,44,254
98892,40,12,MT,PRIMAVERA DO LESTE,1023,2024683,8901E930,20220921T095300,762004050978290350261412,20221002T070001,20221002T163214,395,323,42,268
98892,40,13,MT,PRIMAVERA DO LESTE,1023,2025973,8901E930,20220921T095700,903418304292719552258338,20221002T070001,20221002T160223,388,326,40,269
98892,40,14,MT,PRIMAVERA DO LESTE,1023,2004755,8901E930,20220921T095900,448872954746394861712382,20221002T070001,20221002T160841,390,325,50,254
98892,40,15,MT,PRIMAVERA DO LESTE,1023,2011329,8901E930,20220921T100600,711599333373080855023353,20221002T070001,20221002T160559,385,316,38,260
98892,40,16,MT,PRIMAVERA DO LESTE,1023,2025979,8901E930,20220921T101000,640892377066688414431876,20221002T070001,20221002T162639,391,314,43,252
98930,43,100,MT,SORRISO,1147,1658082,32C7D015,20220922T105300,501711593435201598112767,20221002T070001,20221002T162953,408,335,60,263
98930,43,108,MT,SORRISO,1147,1666009,32C7D015,20220922T110000,865347833871019342178440,20221002T070001,20221002T172225,408,334,58,259
98930,43,121,MT,SORRISO,1147,1699817,32C7D015,20220922T110800,532014871438243794160491,20221002T070001,20221002T162754,405,337,49,268
98930,43,155,MT,SORRISO,1147,1660324,32C7D015,20220922T111500,865347858271456904670480,20221002T070001,20221002T171341,410,330,52,258
98930,43,158,MT,SORRISO,1015,1665982,F178BF6E,20220922T114100,754236070682334681660862,20221002T070001,20221002T160932,393,317,53,254
98930,43,163,MT,SORRISO,1031,1662707,F178BF6E,20220922T145800,572418410464064673160795,20221002T070001,20221002T163401,408,338,55,272
98930,43,168,MT,SORRISO,1040,1665397,F178BF6E,20220922T165300,350296748042719566302311,20221002T070001,20221002T160525,407,308,31,266
98930,43,179,MT,SORRISO,1015,1658644,F178BF6E,20220922T115000,986559559805588135420639,20221002T070001,20221002T162954,395,327,52,258
98930,43,193,MT,SORRISO,1252,1664019,3EA03E2E,20220922T123000,188579236320715745719330,20221002T070001,20221002T170113,428,347,65,253
98930,43,202,MT,SORRISO,1015,1658662,F178BF6E,20220922T115700,592620996366687875686972,20221002T070001,20221002T165410,389,317,53,251
91081,43,205,,,1147,1065930,E7711B7C,20220923T141300,030864031951908425762389,20221002T070002,20221002T172746,406,331,55,255
98930,43,214,MT,SORRISO,1295,1662060,3EA03E2E,20220922T131200,127973811314729924628205,20221002T070001,20221002T162447,419,341,48,279
98930,43,220,MT,SORRISO,1031,1658783,F178BF6E,20220922T151500,855246172792888079623338,20221002T071650,20221002T173006,440,327,51,260
98930,43,226,MT,SORRISO,1295,1665376,3EA03E2E,20220922T132200,814842799583501419057119,20221002T070001,20221002T160407,393,319,51,254
98930,43,25,MT,SORRISO,1031,1663907,F178BF6E,20220922T130300,198680888926772281980636,20221002T070001,20221002T165056,414,329,46,274
98930,43,26,MT,SORRISO,1031,1658839,F178BF6E,20220922T131000,420903229049887518553774,20221002T070001,20221002T165404,406,308,34,256
98930,43,27,MT,SORRISO,1031,1661974,F178BF6E,20220922T131800,360397273843388057450183,20221002T070001,20221002T171912,425,337,41,279
98930,43,28,MT,SORRISO,1031,1665273,F178BF6E,20220922T133700,340195361441471833832649,20221002T070001,20221002T162343,414,318,44,264
91081,43,29,,,1031,1058126,E7711B7C,20220923T125100,798440799827667682525084,20221002T072205,20221002T170446,409,336,53,275
98930,43,30,MT,SORRISO,1031,1658681,F178BF6E,20220922T135300,693630908676722836164830,20221002T070001,20221002T162400,406,328,42,269
98930,43,31,MT,SORRISO,1031,1665979,F178BF6E,20220922T140100,037064358610582860690427,20221002T070001,20221002T162539,399,323,40,267
98930,43,32,MT,SORRISO,1031,1664546,F178BF6E,20220922T140900,026963458809138952581440,20221002T070219,20221002T171101,404,336,36,283
98930,43,33,MT,SORRISO,1031,1666719,F178BF6E,20220922T141600,723933268479715780216015,20221002T070001,20221002T163007,421,324,44,265
98930,43,34,MT,SORRISO,1031,1664693,F178BF6E,20220922T142300,835044480490709225296420,20221002T070001,20221002T164439,413,339,35,285
98930,43,35,MT,SORRISO,1031,1666012,F178BF6E,20220922T143600,713832477178881781117986,20221002T070001,20221002T162607,408,341,32,293
98930,43,36,MT,SORRISO,1040,1663704,F178BF6E,20220922T152300,572418448664553189838819,20221002T070001,20221002T160156,406,335,48,273
98930,43,37,MT,SORRISO,1040,1662269,F178BF6E,20220922T153100,976458959304900017261062,20221002T070001,20221002T163544,407,341,37,286
98930,43,38,MT,SORRISO,1040,1665885,F178BF6E,20220922T153800,582519670965007039598184,20221002T070001,20221002T160715,408,324,44,265
98930,43,39,MT,SORRISO,1040,1664651,F178BF6E,20220922T154500,744135943381048652667933,20221002T070001,20221002T161749,397,318,25,283
98930,43,40,MT,SORRISO,1040,1663945,F178BF6E,20220922T155200,835044117990011611029569,20221002T070618,20221002T160551,420,329,40,269
98930,43,59,MT,SORRISO,1015,1662331,F178BF6E,20220922T104800,511812854958478857778811,20221002T070442,20221002T164720,385,315,37,259
98930,43,60,MT,SORRISO,1031,1666137,F178BF6E,20220922T144300,542115962861595147981985,20221002T070001,20221002T171254,410,336,48,273
98930,43,61,MT,SORRISO,1040,1663852,F178BF6E,20220922T160000,602721133367309060588972,20221002T070001,20221002T160246,414,327,42,272
98930,43,68,MT,SORRISO,1015,1665406,F178BF6E,20220922T105500,178478476124015713617033,20221002T070001,20221002T172835,397,328,56,254
98930,43,77,MT,SORRISO,1031,1666562,F178BF6E,20220922T145100,218882471128211200487969,20221002T070001,20221002T163043,399,339,42,285
98930,43,87,MT,SORRISO,1040,1666723,F178BF6E,20220922T164500,784539114785195103180955,20221002T070001,20221002T161732,411,316,41,255
98930,43,93,MT,SORRISO,1147,1666010,32C7D015,20220922T104500,208781160205957698072277,20221002T070001,20221002T164252,412,341,47,273
97012,14,401,DF,BRASÍLIA,1058,2028706,E48701C6,20220925T105800,231474703839556921724134,20221002T080001,20221002T174041,387,366,68,277
97012,14,404,DF,BRASÍLIA,1015,2220647,ERROR,20220925T112100,342585143752016205360799,20221002T080001,20221002T170149,387,369,64,268
99058,44,239,MT,GUARANTÃ DO NORTE,1139,1762530,CCEAB796,20220927T112500,849156229433970753522808,20221002T070028,20221002T182619,463,331,54,264
99058,44,265,MT,GUARANTÃ DO NORTE,1155,1762591,CCEAB796,20220927T145800,657237805014592215253728,20221002T070001,20221002T164543,434,322,52,252
99058,44,271,MT,GUARANTÃ DO NORTE,1155,1761361,CCEAB796,20220927T150600,667338449515125474605544,20221002T070001,20221002T162938,451,327,43,268
99058,44,276,MT,GUARANTÃ DO NORTE,1155,1761331,CCEAB796,20220927T152000,364308693285589817889602,20221002T070138,20221002T173408,440,340,56,265
99058,44,278,MT,GUARANTÃ DO NORTE,1155,1759763,CCEAB796,20220927T155100,051277604154618260211031,20221002T070001,20221002T164901,438,333,43,271
99058,44,280,MT,GUARANTÃ DO NORTE,1155,1759622,CCEAB796,20220927T154400,869358606235543930561259,20221002T070001,20221002T165720,491,338,52,271
